name,price,stock,description,isArchived
Product 3670,131.89,193,Description du produit 3670,false
Product 3671,334.66,156,Description du produit 3671,false
Product 3672,247.73,185,Description du produit 3672,false
Product 3673,132.78,77,Description du produit 3673,false
Product 3674,118.47,3,Description du produit 3674,false
Product 3675,462.79,28,Description du produit 3675,false
Product 3676,26.24,57,Description du produit 3676,false
Product 3677,351.78,139,Description du produit 3677,false
Product 3678,209.21,38,Description du produit 3678,false
Product 3679,5.79,178,Description du produit 3679,false
Product 3680,68.90,196,Description du produit 3680,false
Product 3681,69.58,13,Description du produit 3681,false
Product 3682,451.67,38,Description du produit 3682,false
Product 3683,439.84,147,Description du produit 3683,false
Product 3684,145.8,164,Description du produit 3684,false
Product 3685,296.49,152,Description du produit 3685,false
Product 3686,341.44,171,Description du produit 3686,false
Product 3687,164.63,130,Description du produit 3687,false
Product 3688,253.29,198,Description du produit 3688,false
Product 3689,344.42,70,Description du produit 3689,false
Product 3690,312.62,151,Description du produit 3690,false
Product 3691,120.42,186,Description du produit 3691,false
Product 3692,253.48,123,Description du produit 3692,false
Product 3693,431.52,4,Description du produit 3693,false
Product 3694,295.81,69,Description du produit 3694,false
Product 3695,408.47,130,Description du produit 3695,false
Product 3696,176.98,26,Description du produit 3696,false
Product 3697,499.97,14,Description du produit 3697,false
Product 3698,270.18,169,Description du produit 3698,false
Product 3699,141.15,74,Description du produit 3699,false
Product 3700,294.56,147,Description du produit 3700,false
Product 3701,1.73,140,Description du produit 3701,false
Product 3702,164.90,185,Description du produit 3702,false
Product 3703,396.98,24,Description du produit 3703,false
Product 3704,369.51,126,Description du produit 3704,false
Product 3705,414.8,194,Description du produit 3705,false
Product 3706,60.15,28,Description du produit 3706,false
Product 3707,249.40,129,Description du produit 3707,false
Product 3708,43.23,52,Description du produit 3708,false
Product 3709,366.97,11,Description du produit 3709,false
Product 3710,427.67,167,Description du produit 3710,false
Product 3711,250.70,33,Description du produit 3711,false
Product 3712,320.60,50,Description du produit 3712,false
Product 3713,71.67,163,Description du produit 3713,false
Product 3714,300.82,147,Description du produit 3714,false
Product 3715,258.9,165,Description du produit 3715,false
Product 3716,96.62,22,Description du produit 3716,false
Product 3717,130.10,113,Description du produit 3717,false
Product 3718,107.62,106,Description du produit 3718,false
Product 3719,194.83,99,Description du produit 3719,false
Product 3720,155.13,47,Description du produit 3720,false
Product 3721,458.26,194,Description du produit 3721,false
Product 3722,489.69,25,Description du produit 3722,false
Product 3723,92.65,43,Description du produit 3723,false
Product 3724,272.27,186,Description du produit 3724,false
Product 3725,491.4,14,Description du produit 3725,false
Product 3726,281.20,87,Description du produit 3726,false
Product 3727,261.72,2,Description du produit 3727,false
Product 3728,423.27,83,Description du produit 3728,false
Product 3729,128.81,44,Description du produit 3729,false
Product 3730,17.64,71,Description du produit 3730,false
Product 3731,368.4,14,Description du produit 3731,false
Product 3732,349.7,69,Description du produit 3732,false
Product 3733,426.72,137,Description du produit 3733,false
Product 3734,191.6,196,Description du produit 3734,false
Product 3735,484.62,17,Description du produit 3735,false
Product 3736,170.17,177,Description du produit 3736,false
Product 3737,57.68,76,Description du produit 3737,false
Product 3738,272.81,155,Description du produit 3738,false
Product 3739,83.51,151,Description du produit 3739,false
Product 3740,428.7,146,Description du produit 3740,false
Product 3741,496.92,69,Description du produit 3741,false
Product 3742,154.65,41,Description du produit 3742,false
Product 3743,24.77,100,Description du produit 3743,false
Product 3744,148.54,84,Description du produit 3744,false
Product 3745,414.58,15,Description du produit 3745,false
Product 3746,249.39,156,Description du produit 3746,false
Product 3747,373.57,20,Description du produit 3747,false
Product 3748,112.26,129,Description du produit 3748,false
Product 3749,90.15,106,Description du produit 3749,false
Product 3750,197.47,121,Description du produit 3750,false
Product 3751,347.51,170,Description du produit 3751,false
Product 3752,56.69,145,Description du produit 3752,false
Product 3753,481.10,157,Description du produit 3753,false
Product 3754,90.90,12,Description du produit 3754,false
Product 3755,281.78,110,Description du produit 3755,false
Product 3756,441.60,116,Description du produit 3756,false
Product 3757,236.72,27,Description du produit 3757,false
Product 3758,89.45,199,Description du produit 3758,false
Product 3759,33.34,178,Description du produit 3759,false
Product 3760,251.97,0,Description du produit 3760,false
Product 3761,500.79,53,Description du produit 3761,false
Product 3762,64.29,62,Description du produit 3762,false
Product 3763,256.26,142,Description du produit 3763,false
Product 3764,94.96,176,Description du produit 3764,false
Product 3765,427.14,71,Description du produit 3765,false
Product 3766,383.38,193,Description du produit 3766,false
Product 3767,489.68,98,Description du produit 3767,false
Product 3768,209.21,192,Description du produit 3768,false
Product 3769,433.48,88,Description du produit 3769,false
Product 3770,266.24,126,Description du produit 3770,false
Product 3771,362.59,113,Description du produit 3771,false
Product 3772,418.74,170,Description du produit 3772,false
Product 3773,216.4,88,Description du produit 3773,false
Product 3774,170.4,178,Description du produit 3774,false
Product 3775,354.6,72,Description du produit 3775,false
Product 3776,114.0,23,Description du produit 3776,false
Product 3777,346.51,11,Description du produit 3777,false
Product 3778,332.50,60,Description du produit 3778,false
Product 3779,99.92,84,Description du produit 3779,false
Product 3780,160.29,174,Description du produit 3780,false
Product 3781,434.51,17,Description du produit 3781,false
Product 3782,138.60,103,Description du produit 3782,false
Product 3783,11.71,19,Description du produit 3783,false
Product 3784,382.1,23,Description du produit 3784,false
Product 3785,478.47,145,Description du produit 3785,false
Product 3786,168.10,66,Description du produit 3786,false
Product 3787,482.61,32,Description du produit 3787,false
Product 3788,8.64,97,Description du produit 3788,false
Product 3789,17.56,107,Description du produit 3789,false
Product 3790,244.5,28,Description du produit 3790,false
Product 3791,39.39,144,Description du produit 3791,false
Product 3792,73.0,153,Description du produit 3792,false
Product 3793,210.74,80,Description du produit 3793,false
Product 3794,468.81,87,Description du produit 3794,false
Product 3795,425.66,129,Description du produit 3795,false
Product 3796,58.36,110,Description du produit 3796,false
Product 3797,413.69,141,Description du produit 3797,false
Product 3798,44.79,54,Description du produit 3798,false
Product 3799,345.73,162,Description du produit 3799,false
Product 3800,61.55,90,Description du produit 3800,false
Product 3801,31.16,186,Description du produit 3801,false
Product 3802,119.68,196,Description du produit 3802,false
Product 3803,339.64,30,Description du produit 3803,false
Product 3804,445.55,4,Description du produit 3804,false
Product 3805,445.19,122,Description du produit 3805,false
Product 3806,293.83,135,Description du produit 3806,false
Product 3807,148.49,29,Description du produit 3807,false
Product 3808,417.35,106,Description du produit 3808,false
Product 3809,89.9,120,Description du produit 3809,false
Product 3810,160.89,119,Description du produit 3810,false
Product 3811,298.12,136,Description du produit 3811,false
Product 3812,412.20,163,Description du produit 3812,false
Product 3813,275.35,86,Description du produit 3813,false
Product 3814,223.52,180,Description du produit 3814,false
Product 3815,354.24,7,Description du produit 3815,false
Product 3816,368.8,8,Description du produit 3816,false
Product 3817,267.81,166,Description du produit 3817,false
Product 3818,56.22,169,Description du produit 3818,false
Product 3819,213.59,140,Description du produit 3819,false
Product 3820,358.94,156,Description du produit 3820,false
Product 3821,194.46,145,Description du produit 3821,false
Product 3822,484.51,79,Description du produit 3822,false
Product 3823,132.6,131,Description du produit 3823,false
Product 3824,283.18,6,Description du produit 3824,false
Product 3825,323.37,49,Description du produit 3825,false
Product 3826,466.25,60,Description du produit 3826,false
Product 3827,123.82,46,Description du produit 3827,false
Product 3828,340.20,143,Description du produit 3828,false
Product 3829,399.27,20,Description du produit 3829,false
Product 3830,350.80,180,Description du produit 3830,false
Product 3831,11.27,184,Description du produit 3831,false
Product 3832,204.8,93,Description du produit 3832,false
Product 3833,491.15,35,Description du produit 3833,false
Product 3834,124.64,196,Description du produit 3834,false
Product 3835,114.88,52,Description du produit 3835,false
Product 3836,450.70,102,Description du produit 3836,false
Product 3837,151.12,101,Description du produit 3837,false
Product 3838,227.86,29,Description du produit 3838,false
Product 3839,57.97,30,Description du produit 3839,false
Product 3840,194.26,126,Description du produit 3840,false
Product 3841,432.33,125,Description du produit 3841,false
Product 3842,253.17,12,Description du produit 3842,false
Product 3843,483.98,199,Description du produit 3843,false
Product 3844,201.89,147,Description du produit 3844,false
Product 3845,252.33,149,Description du produit 3845,false
Product 3846,438.11,17,Description du produit 3846,false
Product 3847,267.87,88,Description du produit 3847,false
Product 3848,157.82,168,Description du produit 3848,false
Product 3849,407.87,31,Description du produit 3849,false
